cod_ibge,ano,rede,ensino,ideb,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa
1720853,2013,estadual,fundamental,3.7,77.9,0.77876699,243.97,242.53
1720853,2013,municipal,fundamental,3.8,83.4,0.82361001,184.14,174.94
1720853,2013,publica,fundamental,3.7,77.9,0.77876699,243.97,242.53
1720853,2013,publica,fundamental,3.8,83.4,0.82361001,184.14,174.94
1720853,2015,estadual,fundamental,3.8,81.3,0.818995,242.02,235.14
1720853,2015,municipal,fundamental,4.6,88.2,0.87585998,193.38,195.44
1720853,2017,estadual,fundamental,4.0,80.4,0.80482399,251.52,245.88
1720853,2017,estadual,medio,3.5,86.2,0.88933998,267.8,232.27
1720853,2017,municipal,fundamental,4.5,88.3,0.88509101,189.72,189.75
1720853,2017,publica,fundamental,4.5,88.3,0.88509101,189.72,189.75
1720853,2017,publica,fundamental,4.0,80.4,0.80482399,251.52,245.88
1720853,2017,publica,medio,3.5,86.2,0.88933998,267.8,232.27
1720853,2019,estadual,fundamental,4.8,92.9,0.92895001,260.95,250.0
1720853,2019,estadual,medio,,93.2,0.94184899,,
1720853,2019,municipal,fundamental,4.9,89.0,0.88396001,208.28,200.11
1720853,2019,publica,fundamental,4.8,92.9,0.92895001,260.95,250.0
1720853,2019,publica,fundamental,4.9,89.0,0.88396001,208.28,200.11
1720853,2019,publica,medio,,93.2,0.94184899,,
1720853,2021,estadual,fundamental,4.5,99.3,0.991803,239.94,232.37
1720853,2021,estadual,medio,4.2,97.3,0.971831,268.48,260.23
1720853,2021,municipal,fundamental,5.1,100.0,1.0,194.67,187.44
1720853,2021,publica,fundamental,5.1,100.0,1.0,194.67,187.44
1720853,2021,publica,fundamental,4.5,99.3,0.991803,239.94,232.37
1720853,2021,publica,medio,4.2,97.3,0.971831,268.48,260.23
1720853,2023,estadual,fundamental,5.4,99.3,0.992327,264.4,261.8
1720853,2023,estadual,medio,,100.0,1.0,,
1720853,2023,municipal,fundamental,5.4,96.8,0.966797,211.21,198.35
1720853,2023,publica,fundamental,5.4,96.8,0.966797,211.21,198.35
1720853,2023,publica,fundamental,5.4,99.3,0.992327,264.4,261.8
1720853,2023,publica,medio,,100.0,1.0,,
1720903,2009,estadual,fundamental,3.5,79.9,0.79049402,236.69,231.99
1720903,2009,estadual,fundamental,4.0,88.3,0.88631999,185.8,165.91
1720903,2009,municipal,fundamental,3.5,71.8,0.71821702,190.02,179.58
1720903,2009,municipal,fundamental,2.7,62.5,0.62964898,226.55,233.13
1720903,2009,publica,fundamental,3.3,74.2,0.74479198,234.91,232.19
1720903,2009,publica,fundamental,3.7,79.4,0.79529798,187.36,170.97
1720903,2011,estadual,fundamental,3.6,76.2,0.75674301,247.88,240.49
1720903,2011,estadual,fundamental,5.1,90.2,0.91209298,214.08,192.42
1720903,2011,municipal,fundamental,4.4,83.1,0.83894497,205.97,186.86
1720903,2011,municipal,fundamental,,74.9,0.766532,,
1720903,2011,publica,fundamental,3.6,75.8,0.75544298,247.88,240.49
1720903,2011,publica,fundamental,4.8,86.5,0.87488598,211.1,190.38
1720903,2013,estadual,fundamental,5.4,92.2,0.92717898,221.16,201.44
1720903,2013,estadual,fundamental,3.9,81.4,0.81377602,245.0,244.91
1720903,2013,municipal,fundamental,,77.4,0.80275601,,
1720903,2013,municipal,fundamental,4.5,91.4,0.88905603,199.78,178.78
1720903,2013,publica,fundamental,5.1,91.7,0.91548598,214.63,194.5
1720903,2013,publica,fundamental,3.9,80.0,0.80435503,245.0,244.91
1720903,2015,estadual,fundamental,4.6,79.3,0.79245698,210.32,209.78
1720903,2015,estadual,fundamental,3.5,76.5,0.76257098,237.72,237.94
1720903,2015,municipal,fundamental,4.2,79.4,0.77002001,206.75,193.16
1720903,2015,municipal,fundamental,,67.0,0.70225197,,
1720903,2017,estadual,fundamental,4.5,84.9,0.84784198,255.1,266.5
1720903,2017,estadual,fundamental,5.0,87.0,0.82366103,224.71,209.58
1720903,2017,estadual,medio,3.4,77.6,0.78228599,265.94,260.7
1720903,2017,municipal,fundamental,5.0,86.1,0.86018503,216.44,204.14
1720903,2017,municipal,fundamental,3.8,73.8,0.75236303,246.39,252.92
1720903,2017,publica,fundamental,5.1,86.2,0.86646998,218.36,205.41
1720903,2017,publica,fundamental,4.2,80.1,0.80459201,253.03,263.29
1720903,2017,publica,medio,3.4,77.6,0.78228599,265.94,260.7
1720903,2019,estadual,fundamental,6.1,94.3,0.94076103,237.75,216.83
1720903,2019,estadual,fundamental,3.4,69.8,0.69110399,250.44,246.14
1720903,2019,estadual,medio,3.3,79.1,0.79258102,261.39,257.42
1720903,2019,municipal,fundamental,,,,,
1720903,2019,municipal,fundamental,5.0,88.1,0.87986797,218.69,197.33
1720903,2019,publica,fundamental,3.5,70.2,0.70546001,250.44,246.14
1720903,2019,publica,fundamental,5.3,88.7,0.89144701,224.63,203.39
1720903,2019,publica,medio,3.3,79.1,0.79258102,261.39,257.42
1720903,2021,estadual,fundamental,5.0,96.5,0.96223,256.51,258.23
1720903,2021,estadual,fundamental,5.4,94.1,0.941,211.44,204.91
1720903,2021,estadual,medio,4.1,94.3,0.943783,265.24,264.69
1720903,2021,municipal,fundamental,4.7,94.4,0.949254,193.15,182.32
1720903,2021,municipal,fundamental,4.0,80.1,0.805612,251.21,244.8
1720903,2021,publica,fundamental,4.8,94.3,0.950788,196.39,186.32
1720903,2021,publica,fundamental,4.6,89.9,0.900486,255.04,254.5
1720903,2021,publica,medio,4.1,94.3,0.943783,265.24,264.69
1720903,2023,estadual,fundamental,4.8,92.3,0.92945,254.62,252.74
1720903,2023,estadual,fundamental,,,,,
1720903,2023,estadual,medio,4.2,91.8,0.923047,262.69,280.27
1720903,2023,municipal,fundamental,4.7,87.8,0.867045,203.83,194.49
1720903,2023,municipal,fundamental,3.5,78.9,0.790518,233.74,235.17
1720903,2023,publica,fundamental,4.7,87.8,0.867045,203.83,194.49
1720903,2023,publica,fundamental,4.3,86.7,0.866738,250.46,249.24
1720903,2023,publica,medio,4.2,91.8,0.923047,262.69,280.27
1720937,2009,estadual,fundamental,3.2,67.8,0.69589001,241.22,236.92
1720937,2009,estadual,fundamental,4.0,78.9,0.77811801,209.17,173.44
1720937,2009,municipal,fundamental,,,,,
1720937,2009,publica,fundamental,3.2,67.8,0.69589001,241.22,236.92
1720937,2009,publica,fundamental,4.2,81.2,0.81733,209.17,173.44
1720937,2011,estadual,fundamental,4.4,83.2,0.82925397,266.02,253.97
1720937,2011,estadual,fundamental,4.0,85.8,0.83893698,191.63,171.33
1720937,2011,municipal,fundamental,,,,,
1720937,2011,publica,fundamental,4.4,83.2,0.82925397,266.02,253.97
1720937,2011,publica,fundamental,4.1,87.7,0.86349899,191.63,171.33
1720937,2013,estadual,fundamental,4.9,93.4,0.92792797,204.46,184.88
1720937,2013,estadual,fundamental,3.6,77.7,0.774216,241.53,236.55
1720937,2013,municipal,fundamental,,,,,
1720937,2013,publica,fundamental,5.0,95.4,0.94763398,204.46,184.88
1720937,2013,publica,fundamental,3.6,77.7,0.774216,241.53,236.55
1720937,2015,estadual,fundamental,3.4,75.0,0.74583298,238.56,236.99
1720937,2015,estadual,fundamental,,,,,
1720937,2015,municipal,fundamental,3.9,84.6,0.79422897,190.98,179.91
1720937,2017,estadual,fundamental,,,,,
1720937,2017,estadual,fundamental,4.0,74.4,0.75657201,257.67,260.6
1720937,2017,estadual,medio,3.5,93.0,0.93238097,252.11,237.38
1720937,2017,municipal,fundamental,4.2,78.1,0.78834498,206.25,187.3
1720937,2017,publica,fundamental,4.2,78.1,0.78834498,206.25,187.3
1720937,2017,publica,fundamental,4.0,74.4,0.75657201,257.67,260.6
1720937,2017,publica,medio,3.5,93.0,0.93238097,252.11,237.38
1720937,2019,estadual,fundamental,3.2,61.4,0.61783701,264.76,242.69
1720937,2019,estadual,fundamental,,,,,
1720937,2019,estadual,medio,3.5,86.5,0.87291002,258.1,248.53
1720937,2019,municipal,fundamental,4.1,82.6,0.833745,190.27,181.8
1720937,2019,publica,fundamental,4.1,82.6,0.833745,190.27,181.8
1720937,2019,publica,fundamental,3.2,61.4,0.61783701,264.76,242.69
1720937,2019,publica,medio,3.5,86.5,0.87291002,258.1,248.53
1720937,2021,estadual,fundamental,4.0,97.1,0.971184,227.75,221.61
1720937,2021,estadual,fundamental,,,,,
1720937,2021,estadual,medio,3.9,96.6,0.967708,251.19,251.4
1720937,2021,municipal,fundamental,4.3,99.0,0.992107,181.06,161.65
1720937,2021,publica,fundamental,4.0,97.1,0.971184,227.75,221.61
1720937,2021,publica,fundamental,4.3,99.0,0.992107,181.06,161.65
1720937,2021,publica,medio,3.9,96.6,0.967708,251.19,251.4
1720937,2023,estadual,fundamental,,,,,
1720937,2023,estadual,fundamental,4.0,91.6,0.913686,232.12,229.38
1720937,2023,estadual,medio,4.0,92.3,0.935736,264.05,256.56
1720937,2023,municipal,fundamental,4.8,84.3,0.839928,214.5,198.25
1720937,2023,publica,fundamental,4.8,84.3,0.839928,214.5,198.25
1720937,2023,publica,fundamental,4.0,91.6,0.913686,232.12,229.38
1720937,2023,publica,medio,4.0,92.3,0.935736,264.05,256.56
1720978,2009,municipal,fundamental,4.2,90.9,0.90696901,179.74,177.22
1720978,2009,municipal,fundamental,3.6,83.5,0.82995301,232.47,226.94
1720978,2009,publica,fundamental,4.2,90.9,0.90696901,179.74,177.22
1720978,2009,publica,fundamental,3.6,83.5,0.82995301,232.47,226.94
1720978,2011,municipal,fundamental,4.4,87.5,0.871108,195.05,184.47
1720978,2011,municipal,fundamental,4.2,83.0,0.82898599,253.97,251.82
1720978,2011,publica,fundamental,4.4,87.5,0.871108,195.05,184.47
1720978,2011,publica,fundamental,4.2,83.0,0.82898599,253.97,251.82
1720978,2013,municipal,fundamental,4.0,83.8,0.83302402,248.16,240.58
1720978,2013,municipal,fundamental,4.7,92.5,0.93410498,196.8,183.33
1720978,2013,publica,fundamental,4.7,92.5,0.93410498,196.8,183.33
1720978,2013,publica,fundamental,4.0,83.8,0.83302402,248.16,240.58
1720978,2015,municipal,fundamental,4.5,91.0,0.888363,197.02,182.49
1720978,2015,municipal,fundamental,5.2,94.4,0.94993001,267.86,262.0
1720978,2017,estadual,medio,2.7,76.8,0.75929099,240.86,235.41
1720978,2017,municipal,fundamental,5.0,94.3,0.94171798,201.86,194.63
1720978,2017,municipal,fundamental,4.9,89.9,0.903193,263.23,263.48
1720978,2017,publica,fundamental,4.9,89.9,0.903193,263.23,263.48
1720978,2017,publica,fundamental,5.0,94.3,0.94171798,201.86,194.63
1720978,2017,publica,medio,2.7,76.8,0.75929099,240.86,235.41
1720978,2019,estadual,medio,4.1,83.3,0.837053,284.76,279.63
1720978,2019,municipal,fundamental,4.2,97.7,0.97420299,231.75,225.72
1720978,2019,municipal,fundamental,5.6,93.4,0.932688,225.27,206.61
1720978,2019,publica,fundamental,4.2,97.7,0.97420299,231.75,225.72
1720978,2019,publica,fundamental,5.6,93.4,0.932688,225.27,206.61
1720978,2019,publica,medio,4.1,83.3,0.837053,284.76,279.63
1720978,2021,estadual,medio,,97.1,0.970776,,
1720978,2021,municipal,fundamental,4.9,100.0,1.0,187.85,182.88
1720978,2021,municipal,fundamental,4.9,99.5,0.992327,236.67,262.31
1720978,2021,publica,fundamental,4.9,100.0,1.0,187.85,182.88
1720978,2021,publica,fundamental,4.9,99.5,0.992327,236.67,262.31
1720978,2021,publica,medio,,97.1,0.970776,,
1720978,2023,estadual,medio,4.1,92.8,0.930241,255.7,273.12
1720978,2023,municipal,fundamental,4.5,97.6,0.973297,241.65,233.24
1720978,2023,municipal,fundamental,5.5,100.0,1.0,209.16,195.09
1720978,2023,publica,fundamental,4.5,97.6,0.973297,241.65,233.24
1720978,2023,publica,fundamental,5.5,100.0,1.0,209.16,195.09
1720978,2023,publica,medio,4.1,92.8,0.930241,255.7,273.12
1721000,2009,estadual,fundamental,4.9,96.0,0.96248102,197.83,181.69
1721000,2009,estadual,fundamental,4.2,86.7,0.86720902,243.8,247.24
1721000,2009,municipal,fundamental,5.6,96.7,0.96767098,219.97,197.82
1721000,2009,municipal,fundamental,5.0,93.0,0.932383,263.45,261.45
1721000,2009,publica,fundamental,4.6,90.3,0.90273601,252.66,253.64
1721000,2009,publica,fundamental,5.4,96.6,0.96651602,214.58,193.89
1721000,2011,estadual,fundamental,4.3,86.0,0.85966402,251.11,248.08
1721000,2011,estadual,fundamental,5.3,95.9,0.95999402,209.86,193.64
1721000,2011,municipal,fundamental,5.0,93.1,0.932468,263.98,258.45
1721000,2011,municipal,fundamental,5.8,97.8,0.97877002,223.36,203.6
1721000,2011,publica,fundamental,5.7,97.4,0.97415102,219.97,201.1
1721000,2011,publica,fundamental,4.7,90.0,0.900455,257.69,253.38
1721000,2013,estadual,fundamental,5.1,95.7,0.96304703,201.72,190.86
1721000,2013,estadual,fundamental,4.1,84.4,0.84363598,248.02,245.72
1721000,2013,municipal,fundamental,5.8,97.9,0.97854501,221.0,204.28
1721000,2013,municipal,fundamental,4.9,90.8,0.90918201,265.72,260.26
1721000,2013,publica,fundamental,5.6,97.4,0.974769,216.13,200.88
1721000,2013,publica,fundamental,4.6,88.2,0.88274199,258.04,253.97
1721000,2015,estadual,fundamental,5.1,92.5,0.94050801,204.82,197.42
1721000,2015,estadual,fundamental,3.7,80.2,0.801682,243.24,235.02
1721000,2015,municipal,fundamental,5.6,96.9,0.97060001,274.92,271.92
1721000,2015,municipal,fundamental,6.2,99.1,0.99071997,228.56,218.75
1721000,2017,estadual,fundamental,4.4,85.5,0.85433602,254.16,256.14
1721000,2017,estadual,fundamental,5.8,95.0,0.95935798,220.66,210.38
1721000,2017,estadual,medio,3.5,79.4,0.80259597,265.23,264.54
1721000,2017,federal,medio,5.4,83.3,0.84022701,351.86,319.41
1721000,2017,municipal,fundamental,6.6,99.6,0.996589,239.28,226.66
1721000,2017,municipal,fundamental,5.8,97.8,0.97936702,279.04,276.29
1721000,2017,publica,fundamental,5.3,94.0,0.93997997,269.45,268.52
1721000,2017,publica,fundamental,6.5,99.2,0.99216002,235.77,223.58
1721000,2017,publica,medio,3.6,79.6,0.80529898,271.22,268.32
1721000,2019,estadual,fundamental,4.7,92.0,0.92075402,253.44,249.91
1721000,2019,estadual,fundamental,5.9,96.3,0.98276401,222.94,208.3
1721000,2019,estadual,medio,3.9,86.9,0.875884,266.7,265.88
1721000,2019,federal,medio,,88.7,0.89282,,
1721000,2019,municipal,fundamental,6.6,99.8,0.99779397,240.97,224.69
1721000,2019,municipal,fundamental,5.8,97.8,0.97840798,279.73,274.35
1721000,2019,publica,fundamental,6.5,99.6,0.995983,238.71,222.64
1721000,2019,publica,fundamental,5.4,96.3,0.96270901,271.39,266.6
1721000,2019,publica,medio,4.0,87.0,0.87651902,271.48,269.67
1721000,2021,estadual,fundamental,5.1,98.3,0.983942,254.85,259.18
1721000,2021,estadual,fundamental,5.3,96.9,0.992374,205.72,188.08
1721000,2021,estadual,medio,,95.2,0.952873,,
1721000,2021,federal,medio,,,,,
1721000,2021,municipal,fundamental,6.1,99.8,0.998197,222.84,213.03
1721000,2021,municipal,fundamental,5.6,99.7,0.996248,266.97,267.32
1721000,2021,publica,fundamental,6.0,99.8,0.997593,221.34,210.84
1721000,2021,publica,fundamental,5.4,99.4,0.993241,263.68,265.1
1721000,2021,publica,medio,,94.2,0.942468,,
1721000,2023,estadual,fundamental,5.1,99.1,0.990994,253.18,258.28
1721000,2023,estadual,fundamental,4.7,100.0,1.0,182.73,177.79
1721000,2023,estadual,medio,4.3,95.0,0.951048,267.29,271.21
1721000,2023,federal,medio,,95.3,0.955091,,
1721000,2023,municipal,fundamental,6.3,99.8,0.997796,228.14,217.09
1721000,2023,municipal,fundamental,5.5,99.1,0.990485,265.19,268.82
1721000,2023,publica,fundamental,5.4,99.1,0.990744,261.47,265.56
1721000,2023,publica,fundamental,6.2,99.8,0.997796,226.19,215.4
1721000,2023,publica,medio,4.4,95.0,0.951378,270.32,274.13
1721109,2009,estadual,fundamental,,81.4,0.82002997,,
1721109,2009,estadual,fundamental,3.9,74.3,0.74247497,211.41,181.0
1721109,2009,municipal,fundamental,,,,,
1721109,2009,municipal,fundamental,,,,,
1721109,2009,publica,fundamental,4.1,77.7,0.77845699,211.41,181.0
1721109,2009,publica,fundamental,,81.7,0.8211,,
1721109,2011,estadual,fundamental,3.9,74.7,0.75192499,200.32,185.61
1721109,2011,estadual,fundamental,3.2,82.6,0.83051801,215.35,218.52
1721109,2011,municipal,fundamental,,,,,
1721109,2011,municipal,fundamental,,93.1,0.93256801,,
1721109,2011,publica,fundamental,4.1,78.3,0.78682202,200.32,185.61
1721109,2011,publica,fundamental,3.2,81.4,0.81902599,215.35,218.52
1721109,2013,estadual,fundamental,3.7,83.0,0.83315802,227.58,236.38
1721109,2013,estadual,fundamental,,84.7,0.84528399,,
1721109,2013,municipal,fundamental,,,,,
1721109,2013,municipal,fundamental,4.3,93.7,0.94054699,180.16,173.46
1721109,2013,publica,fundamental,4.0,88.4,0.886415,180.16,173.46
1721109,2013,publica,fundamental,3.7,83.2,0.83422297,227.58,236.38
1721109,2015,estadual,fundamental,3.5,78.4,0.78506798,232.97,231.71
1721109,2015,estadual,fundamental,,83.7,0.81665897,,
1721109,2015,municipal,fundamental,,,,,
1721109,2015,municipal,fundamental,4.4,90.8,0.89493603,194.74,179.12
1721109,2017,estadual,fundamental,,83.0,0.82606101,,
1721109,2017,estadual,fundamental,3.3,78.8,0.78851402,224.72,229.6
1721109,2017,estadual,medio,3.0,75.6,0.81996602,245.38,232.38
1721109,2017,municipal,fundamental,4.9,91.1,0.915025,201.6,193.74
1721109,2017,municipal,fundamental,,85.2,0.84735602,,
1721109,2017,publica,fundamental,4.6,86.0,0.85772002,201.6,193.74
1721109,2017,publica,fundamental,3.4,79.6,0.79698002,224.72,229.6
1721109,2017,publica,medio,3.0,75.6,0.81996602,245.38,232.38
1721109,2019,estadual,fundamental,3.3,75.0,0.75145102,228.92,231.69
1721109,2019,estadual,fundamental,,,,,
1721109,2019,estadual,medio,,82.1,0.85005403,,
1721109,2019,municipal,fundamental,5.4,94.1,0.940539,216.82,201.46
1721109,2019,municipal,fundamental,,,,,
1721109,2019,publica,fundamental,3.3,76.2,0.76543403,228.92,231.69
1721109,2019,publica,fundamental,5.0,85.8,0.864501,216.82,201.46
1721109,2019,publica,medio,,82.1,0.85005403,,
1721109,2021,estadual,fundamental,,,,,
1721109,2021,estadual,fundamental,,92.7,0.927895,,
1721109,2021,estadual,medio,,88.8,0.9045,,
1721109,2021,municipal,fundamental,,,,,
1721109,2021,municipal,fundamental,5.2,98.7,0.9891,195.9,194.35
1721109,2021,publica,fundamental,4.6,88.1,0.884364,195.9,194.35
1721109,2021,publica,fundamental,,92.7,0.928448,,
1721109,2021,publica,medio,,88.8,0.9045,,
1721109,2023,estadual,fundamental,3.2,86.0,0.869729,213.22,209.86
1721109,2023,estadual,fundamental,,,,,
1721109,2023,estadual,medio,3.3,85.0,0.865598,246.04,246.52
1721109,2023,municipal,fundamental,,,,,
1721109,2023,municipal,fundamental,4.8,96.4,0.964667,189.4,186.29
1721109,2023,publica,fundamental,4.6,92.7,0.919095,189.4,186.29
1721109,2023,publica,fundamental,3.3,86.9,0.876065,213.22,209.86
1721109,2023,publica,medio,3.3,85.0,0.865598,246.04,246.52
1721208,2009,estadual,fundamental,4.3,85.6,0.86038101,200.71,177.47
1721208,2009,estadual,fundamental,3.5,78.2,0.78668898,229.55,234.08
1721208,2009,municipal,fundamental,3.7,88.0,0.88099998,174.88,159.27
1721208,2009,publica,fundamental,4.2,86.3,0.86712801,195.19,173.58
1721208,2009,publica,fundamental,3.5,78.2,0.78668898,229.55,234.08
1721208,2011,estadual,fundamental,4.9,87.0,0.87207198,213.47,196.91
1721208,2011,estadual,fundamental,3.6,78.0,0.77996802,239.11,238.25
1721208,2011,municipal,fundamental,4.0,89.5,0.89438701,180.55,166.3
1721208,2011,publica,fundamental,4.8,87.7,0.87795401,210.08,193.75
1721208,2011,publica,fundamental,3.6,78.0,0.77996802,239.11,238.25
1721208,2013,estadual,fundamental,3.3,73.1,0.73242801,236.78,234.63
1721208,2013,estadual,fundamental,5.2,91.0,0.90918601,211.91,203.33
1721208,2013,municipal,fundamental,4.1,92.2,0.90903199,184.86,164.75
1721208,2013,publica,fundamental,5.0,91.3,0.91059101,206.78,196.02
1721208,2013,publica,fundamental,3.3,73.1,0.73242801,236.78,234.63
1721208,2015,estadual,fundamental,3.7,76.9,0.76838201,242.8,243.99
1721208,2015,estadual,fundamental,4.8,87.5,0.86203802,210.34,199.33
1721208,2015,municipal,fundamental,4.5,96.1,0.93812102,189.08,177.66
1721208,2017,estadual,fundamental,5.4,85.5,0.86297601,226.53,215.72
1721208,2017,estadual,fundamental,4.0,80.7,0.80746102,250.13,250.69
1721208,2017,estadual,medio,3.6,82.9,0.83756101,264.35,264.01
1721208,2017,municipal,fundamental,4.8,92.9,0.92820001,195.92,188.91
1721208,2017,publica,fundamental,4.0,80.7,0.80746102,250.13,250.69
1721208,2017,publica,fundamental,5.4,90.0,0.90516198,218.6,208.77
1721208,2017,publica,medio,3.6,82.9,0.83756101,264.35,264.01
1721208,2019,estadual,fundamental,4.2,81.0,0.80843103,255.66,256.64
1721208,2019,estadual,fundamental,5.0,88.3,0.87158602,217.96,200.39
1721208,2019,estadual,medio,4.0,80.5,0.81011999,283.33,283.23
1721208,2019,municipal,fundamental,5.4,94.9,0.95609301,209.61,201.47
1721208,2019,publica,fundamental,5.3,92.5,0.92815399,214.66,200.83
1721208,2019,publica,fundamental,4.2,81.0,0.80843103,255.66,256.64
1721208,2019,publica,medio,4.0,80.5,0.81011999,283.33,283.23
1721208,2021,estadual,fundamental,,,,,
1721208,2021,estadual,fundamental,4.4,90.0,0.900896,247.51,246.6
1721208,2021,estadual,medio,4.0,91.2,0.912501,263.64,263.61
1721208,2021,municipal,fundamental,4.8,99.7,0.997193,188.74,178.91
1721208,2021,publica,fundamental,4.4,90.0,0.900896,247.51,246.6
1721208,2021,publica,fundamental,4.7,96.6,0.967357,188.74,178.91
1721208,2021,publica,medio,4.0,91.2,0.912501,263.64,263.61
1721208,2023,estadual,fundamental,,,,,
1721208,2023,estadual,fundamental,4.6,95.6,0.956696,243.2,247.7
1721208,2023,estadual,medio,4.7,94.9,0.950088,284.06,284.46
1721208,2023,municipal,fundamental,5.5,97.5,0.975623,210.27,201.64
1721208,2023,publica,fundamental,4.6,95.6,0.956696,243.2,247.7
