cod_ibge,ano,bioma,desmatado,vegetacao_natural,hidrografia
1702703,2019,Cerrado,304.3,444.8,0.1
1702703,2020,Cerrado,305.3,443.8,0.1
1702703,2021,Cerrado,309.5,439.6,0.1
1702703,2022,Cerrado,314.1,435.0,0.1
1702703,2023,Cerrado,316.1,433.0,0.1
1702901,2000,Cerrado,131.6,18.3,0.0
1702901,2001,Cerrado,133.7,16.2,0.0
1702901,2002,Cerrado,135.8,14.1,0.0
1702901,2003,Cerrado,136.3,13.6,0.0
1702901,2004,Cerrado,136.8,13.1,0.0
1702901,2005,Cerrado,137.2,12.7,0.0
1702901,2006,Cerrado,137.6,12.3,0.0
1702901,2007,Cerrado,138.3,11.6,0.0
1702901,2008,Cerrado,139.0,10.9,0.0
1702901,2009,Cerrado,139.1,10.8,0.0
1702901,2010,Cerrado,139.2,10.7,0.0
1702901,2011,Cerrado,139.3,10.6,0.0
1702901,2012,Cerrado,139.4,10.5,0.0
1702901,2013,Cerrado,139.4,10.5,0.0
1702901,2014,Cerrado,139.8,10.1,0.0
1702901,2015,Cerrado,139.9,10.0,0.0
1702901,2016,Cerrado,139.9,10.0,0.0
1702901,2017,Cerrado,139.9,10.0,0.0
1702901,2018,Cerrado,140.0,9.9,0.0
1702901,2019,Cerrado,140.0,9.9,0.0
1702901,2020,Cerrado,140.1,9.8,0.0
1702901,2021,Cerrado,140.2,9.7,0.0
1702901,2022,Cerrado,140.4,9.5,0.0
1702901,2023,Cerrado,140.5,9.4,0.0
1703008,2000,Cerrado,87.8,1645.1,62.7
1703008,2001,Cerrado,111.1,1621.8,62.7
1703008,2002,Cerrado,134.4,1598.5,62.7
1703008,2003,Cerrado,154.9,1578.0,62.7
1703008,2004,Cerrado,175.4,1557.5,62.7
1703008,2005,Cerrado,234.9,1498.0,62.7
1703008,2006,Cerrado,294.4,1438.5,62.7
1703008,2007,Cerrado,301.5,1431.4,62.7
1703008,2008,Cerrado,308.6,1424.3,62.7
1703008,2009,Cerrado,318.0,1414.9,62.7
1703008,2010,Cerrado,327.4,1405.5,62.7
1703008,2011,Cerrado,362.5,1370.4,62.7
1703008,2012,Cerrado,397.6,1335.3,62.7
1703008,2013,Cerrado,409.1,1323.8,62.7
1703008,2014,Cerrado,414.6,1318.3,62.7
1703008,2015,Cerrado,436.4,1296.5,62.7
1703008,2016,Cerrado,446.7,1286.2,62.7
1703008,2017,Cerrado,456.3,1276.6,62.7
1703008,2018,Cerrado,464.1,1268.8,62.7
1703008,2019,Cerrado,471.2,1261.7,62.7
1703008,2020,Cerrado,502.3,1230.6,62.7
1703008,2021,Cerrado,516.7,1216.2,62.7
1703008,2022,Cerrado,536.9,1196.0,62.7
1703008,2023,Cerrado,559.7,1173.2,62.7
1703057,2000,Cerrado,306.0,3.3,0.0
1703057,2000,Amazônia,1178.5,57.5,0.0
1703057,2001,Cerrado,306.0,3.3,0.0
1703057,2001,Amazônia,1182.2,53.8,0.0
1703057,2002,Amazônia,1184.2,51.8,0.0
1703057,2002,Cerrado,306.0,3.3,0.0
1703057,2003,Cerrado,306.0,3.3,0.0
1703057,2003,Amazônia,1185.1,50.9,0.0
1703057,2004,Cerrado,306.0,3.3,0.0
1703057,2004,Amazônia,1188.5,47.5,0.0
1703057,2005,Amazônia,1190.7,45.3,0.0
1703057,2005,Cerrado,306.0,3.3,0.0
1703057,2006,Amazônia,1190.8,45.2,0.0
1703057,2006,Cerrado,306.0,3.3,0.0
1703057,2007,Amazônia,1191.0,45.0,0.0
1703057,2007,Cerrado,306.1,3.2,0.0
1703057,2008,Cerrado,306.2,3.1,0.0
1703057,2008,Amazônia,1191.7,44.3,0.0
1703057,2009,Amazônia,1191.7,44.3,0.0
1703057,2009,Cerrado,306.2,3.1,0.0
1703057,2010,Amazônia,1192.0,44.0,0.0
1703057,2010,Cerrado,306.2,3.1,0.0
1703057,2011,Amazônia,1192.0,44.0,0.0
1703057,2011,Cerrado,306.2,3.1,0.0
1703057,2012,Amazônia,1192.0,44.0,0.0
1703057,2012,Cerrado,306.2,3.1,0.0
1703057,2013,Cerrado,306.2,3.1,0.0
1703057,2013,Amazônia,1192.0,44.0,0.0
1703057,2014,Cerrado,306.2,3.1,0.0
1703057,2014,Amazônia,1192.0,44.0,0.0
1703057,2015,Amazônia,1192.0,44.0,0.0
1703057,2015,Cerrado,306.2,3.1,0.0
1703057,2016,Amazônia,1192.0,44.0,0.0
1703057,2016,Cerrado,306.2,3.1,0.0
1703057,2017,Cerrado,306.2,3.1,0.0
1703057,2017,Amazônia,1192.0,44.0,0.0
1703057,2018,Cerrado,306.2,3.1,0.0
1703057,2018,Amazônia,1192.0,44.0,0.0
1703057,2019,Amazônia,1192.2,43.8,0.0
1703057,2019,Cerrado,306.2,3.1,0.0
1703057,2020,Amazônia,1192.2,43.8,0.0
1703057,2020,Cerrado,306.2,3.1,0.0
1703057,2021,Amazônia,1192.2,43.8,0.0
1703057,2021,Cerrado,306.2,3.1,0.0
1703057,2022,Amazônia,1192.2,43.8,0.0
1703057,2022,Cerrado,306.2,3.1,0.0
1703057,2023,Amazônia,1192.2,43.8,0.0
1703057,2023,Cerrado,306.2,3.1,0.0
1703073,2000,Cerrado,71.8,1010.4,22.4
1703073,2001,Cerrado,81.0,1001.2,22.4
1703073,2002,Cerrado,90.2,992.0,22.4
1703073,2003,Cerrado,100.2,982.0,22.4
1703073,2004,Cerrado,110.2,972.0,22.4
1703073,2005,Cerrado,128.1,954.1,22.4
1703073,2006,Cerrado,146.0,936.2,22.4
1703073,2007,Cerrado,160.4,921.8,22.4
1703073,2008,Cerrado,174.8,907.4,22.4
1703073,2009,Cerrado,187.9,894.3,22.4
1703073,2010,Cerrado,201.0,881.2,22.4
1703073,2011,Cerrado,219.4,862.8,22.4
1703073,2012,Cerrado,237.8,844.4,22.4
1703073,2013,Cerrado,256.0,826.2,22.4
1703073,2014,Cerrado,270.5,811.7,22.4
1703073,2015,Cerrado,300.2,782.0,22.4
1703073,2016,Cerrado,316.0,766.2,22.4
1703073,2017,Cerrado,332.9,749.3,22.4
1703073,2018,Cerrado,351.7,730.5,22.4
1703073,2019,Cerrado,358.4,723.8,22.4
1703073,2020,Cerrado,367.3,714.9,22.4
1703073,2021,Cerrado,371.9,710.3,22.4
1703073,2022,Cerrado,385.1,697.1,22.4
1703073,2023,Cerrado,400.6,681.6,22.4
1703107,2000,Cerrado,249.0,453.6,0.1
