ano,sigla_uf,id_municipio,recusa,tipo_administracao,existencia_adm_indireta,tipo_vinculo,escolaridade,quantidade_vinculo
2018,TO,1718550,0,Direta,0,Estatutários,Pós-graduação,0
2018,TO,1718550,0,Direta,0,Celetistas,Total,0
2018,TO,1718550,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1718550,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1718550,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1718550,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1718550,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1718550,0,Direta,0,Somente comissionados,Total,83
2018,TO,1718550,0,Direta,0,Somente comissionados,Sem instrução,0
2018,TO,1718550,0,Direta,0,Somente comissionados,Ensino fundamental,23
2018,TO,1718550,0,Direta,0,Somente comissionados,Ensino médio,45
2018,TO,1718550,0,Direta,0,Somente comissionados,Ensino superior,15
2018,TO,1718550,0,Direta,0,Somente comissionados,Pós-graduação,0
2018,TO,1718550,0,Direta,0,Estagiários,Total,0
2018,TO,1718550,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1718550,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1718550,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1718550,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1718550,0,Direta,0,Sem vínculo permanente,Total,0
2018,TO,1718550,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1718550,0,Direta,0,Sem vínculo permanente,Ensino fundamental,0
2018,TO,1718550,0,Direta,0,Sem vínculo permanente,Ensino médio,0
2018,TO,1718550,0,Direta,0,Sem vínculo permanente,Ensino superior,0
2018,TO,1718550,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1718550,0,Indireta,0,Estatutários,Total,
2018,TO,1718550,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1718550,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1718550,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1718550,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1718550,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1718550,0,Indireta,0,Celetistas,Total,
2018,TO,1718550,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1718550,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1718550,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1718550,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1718550,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1718550,0,Indireta,0,Somente comissionados,Total,
2018,TO,1718550,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1718550,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1718550,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1718550,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1718550,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1718550,0,Indireta,0,Estagiários,Total,
2018,TO,1718550,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1718550,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1718550,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1718550,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1718550,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718550,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1718550,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1718550,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1718550,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1718550,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1718550,0,Direta,0,Estatutários,Total,131
2019,TO,1718550,0,Direta,0,Celetistas,Total,0
2019,TO,1718550,0,Direta,0,Somente comissionados,Total,38
2019,TO,1718550,0,Direta,0,Estagiários,Total,0
2019,TO,1718550,0,Direta,0,Sem vínculo permanente,Total,108
2019,TO,1718550,0,Indireta,0,Estatutários,Total,
2019,TO,1718550,0,Indireta,0,Celetistas,Total,
2019,TO,1718550,0,Indireta,0,Somente comissionados,Total,
2019,TO,1718550,0,Indireta,0,Estagiários,Total,
2019,TO,1718550,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1718550,1,Direta,,Estatutários,Total,
2020,TO,1718550,1,Direta,,Celetistas,Total,
2020,TO,1718550,1,Direta,,Somente comissionados,Total,
2020,TO,1718550,1,Direta,,Estagiários,Total,
2020,TO,1718550,1,Direta,,Sem vínculo permanente,Total,
2020,TO,1718550,1,Indireta,,Estatutários,Total,
2020,TO,1718550,1,Indireta,,Celetistas,Total,
2020,TO,1718550,1,Indireta,,Somente comissionados,Total,
2020,TO,1718550,1,Indireta,,Estagiários,Total,
2020,TO,1718550,1,Indireta,,Sem vínculo permanente,Total,
2021,TO,1718550,0,Direta,0,Estatutários,Total,196
2021,TO,1718550,0,Direta,0,Celetistas,Total,0
2021,TO,1718550,0,Direta,0,Somente comissionados,Total,40
2021,TO,1718550,0,Direta,0,Estagiários,Total,0
2021,TO,1718550,0,Direta,0,Sem vínculo permanente,Total,129
2021,TO,1718550,0,Indireta,0,Estatutários,Total,
2021,TO,1718550,0,Indireta,0,Celetistas,Total,
2021,TO,1718550,0,Indireta,0,Somente comissionados,Total,
2021,TO,1718550,0,Indireta,0,Estagiários,Total,
2021,TO,1718550,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718659,0,Direta,0,Estatutários,Total,
2018,TO,1718659,0,Direta,0,Estatutários,Sem instrução,9
2018,TO,1718659,0,Direta,0,Estatutários,Ensino fundamental,8
2018,TO,1718659,0,Direta,0,Estatutários,Ensino médio,104
2018,TO,1718659,0,Direta,0,Estatutários,Ensino superior,20
2018,TO,1718659,0,Direta,0,Estatutários,Pós-graduação,
2018,TO,1718659,0,Direta,0,Celetistas,Total,0
2018,TO,1718659,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1718659,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1718659,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1718659,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1718659,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1718659,0,Direta,0,Somente comissionados,Total,
2018,TO,1718659,0,Direta,0,Somente comissionados,Sem instrução,1
2018,TO,1718659,0,Direta,0,Somente comissionados,Ensino fundamental,1
2018,TO,1718659,0,Direta,0,Somente comissionados,Ensino médio,25
2018,TO,1718659,0,Direta,0,Somente comissionados,Ensino superior,11
2018,TO,1718659,0,Direta,0,Somente comissionados,Pós-graduação,
2018,TO,1718659,0,Direta,0,Estagiários,Total,0
2018,TO,1718659,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1718659,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1718659,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1718659,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1718659,0,Direta,0,Sem vínculo permanente,Total,46
2018,TO,1718659,0,Direta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1718659,0,Direta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1718659,0,Direta,0,Sem vínculo permanente,Ensino médio,27
2018,TO,1718659,0,Direta,0,Sem vínculo permanente,Ensino superior,12
2018,TO,1718659,0,Direta,0,Sem vínculo permanente,Pós-graduação,
2018,TO,1718659,0,Indireta,0,Estatutários,Total,
2018,TO,1718659,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1718659,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1718659,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1718659,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1718659,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1718659,0,Indireta,0,Celetistas,Total,
2018,TO,1718659,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1718659,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1718659,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1718659,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1718659,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1718659,0,Indireta,0,Somente comissionados,Total,
2018,TO,1718659,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1718659,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1718659,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1718659,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1718659,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1718659,0,Indireta,0,Estagiários,Total,
2018,TO,1718659,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1718659,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1718659,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1718659,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1718659,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718659,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1718659,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1718659,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1718659,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1718659,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1718659,0,Direta,0,Estatutários,Total,167
2019,TO,1718659,0,Direta,0,Celetistas,Total,0
2019,TO,1718659,0,Direta,0,Somente comissionados,Total,19
2019,TO,1718659,0,Direta,0,Estagiários,Total,0
2019,TO,1718659,0,Direta,0,Sem vínculo permanente,Total,36
2019,TO,1718659,0,Indireta,0,Estatutários,Total,
2019,TO,1718659,0,Indireta,0,Celetistas,Total,
2019,TO,1718659,0,Indireta,0,Somente comissionados,Total,
2019,TO,1718659,0,Indireta,0,Estagiários,Total,
2019,TO,1718659,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1718659,0,Direta,0,Estatutários,Total,170
2020,TO,1718659,0,Direta,0,Celetistas,Total,0
2020,TO,1718659,0,Direta,0,Somente comissionados,Total,19
2020,TO,1718659,0,Direta,0,Estagiários,Total,0
2020,TO,1718659,0,Direta,0,Sem vínculo permanente,Total,93
2020,TO,1718659,0,Indireta,0,Estatutários,Total,
2020,TO,1718659,0,Indireta,0,Celetistas,Total,
2020,TO,1718659,0,Indireta,0,Somente comissionados,Total,
2020,TO,1718659,0,Indireta,0,Estagiários,Total,
2020,TO,1718659,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1718659,0,Direta,0,Estatutários,Total,147
2021,TO,1718659,0,Direta,0,Celetistas,Total,0
2021,TO,1718659,0,Direta,0,Somente comissionados,Total,20
2021,TO,1718659,0,Direta,0,Estagiários,Total,0
2021,TO,1718659,0,Direta,0,Sem vínculo permanente,Total,53
2021,TO,1718659,0,Indireta,0,Estatutários,Total,
2021,TO,1718659,0,Indireta,0,Celetistas,Total,
2021,TO,1718659,0,Indireta,0,Somente comissionados,Total,
2021,TO,1718659,0,Indireta,0,Estagiários,Total,
2021,TO,1718659,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718709,0,Direta,0,Estatutários,Total,80
2018,TO,1718709,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1718709,0,Direta,0,Estatutários,Ensino fundamental,12
2018,TO,1718709,0,Direta,0,Estatutários,Ensino médio,53
2018,TO,1718709,0,Direta,0,Estatutários,Ensino superior,15
2018,TO,1718709,0,Direta,0,Estatutários,Pós-graduação,0
2018,TO,1718709,0,Direta,0,Celetistas,Total,0
2018,TO,1718709,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1718709,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1718709,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1718709,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1718709,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1718709,0,Direta,0,Somente comissionados,Total,20
2018,TO,1718709,0,Direta,0,Somente comissionados,Sem instrução,4
2018,TO,1718709,0,Direta,0,Somente comissionados,Ensino fundamental,0
2018,TO,1718709,0,Direta,0,Somente comissionados,Ensino médio,12
2018,TO,1718709,0,Direta,0,Somente comissionados,Ensino superior,4
2018,TO,1718709,0,Direta,0,Somente comissionados,Pós-graduação,0
2018,TO,1718709,0,Direta,0,Estagiários,Total,0
2018,TO,1718709,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1718709,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1718709,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1718709,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1718709,0,Direta,0,Sem vínculo permanente,Total,108
2018,TO,1718709,0,Direta,0,Sem vínculo permanente,Sem instrução,55
2018,TO,1718709,0,Direta,0,Sem vínculo permanente,Ensino fundamental,0
2018,TO,1718709,0,Direta,0,Sem vínculo permanente,Ensino médio,48
2018,TO,1718709,0,Direta,0,Sem vínculo permanente,Ensino superior,5
2018,TO,1718709,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1718709,0,Indireta,0,Estatutários,Total,
2018,TO,1718709,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1718709,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1718709,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1718709,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1718709,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1718709,0,Indireta,0,Celetistas,Total,
2018,TO,1718709,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1718709,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1718709,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1718709,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1718709,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1718709,0,Indireta,0,Somente comissionados,Total,
2018,TO,1718709,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1718709,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1718709,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1718709,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1718709,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1718709,0,Indireta,0,Estagiários,Total,
2018,TO,1718709,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1718709,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1718709,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1718709,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1718709,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718709,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1718709,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1718709,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1718709,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1718709,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1718709,0,Direta,0,Estatutários,Total,107
2019,TO,1718709,0,Direta,0,Celetistas,Total,
2019,TO,1718709,0,Direta,0,Somente comissionados,Total,12
2019,TO,1718709,0,Direta,0,Estagiários,Total,
2019,TO,1718709,0,Direta,0,Sem vínculo permanente,Total,108
2019,TO,1718709,0,Indireta,0,Estatutários,Total,
2019,TO,1718709,0,Indireta,0,Celetistas,Total,
2019,TO,1718709,0,Indireta,0,Somente comissionados,Total,
2019,TO,1718709,0,Indireta,0,Estagiários,Total,
2019,TO,1718709,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1718709,0,Direta,0,Estatutários,Total,107
2020,TO,1718709,0,Direta,0,Celetistas,Total,0
2020,TO,1718709,0,Direta,0,Somente comissionados,Total,12
2020,TO,1718709,0,Direta,0,Estagiários,Total,0
2020,TO,1718709,0,Direta,0,Sem vínculo permanente,Total,116
2020,TO,1718709,0,Indireta,0,Estatutários,Total,
2020,TO,1718709,0,Indireta,0,Celetistas,Total,
2020,TO,1718709,0,Indireta,0,Somente comissionados,Total,
2020,TO,1718709,0,Indireta,0,Estagiários,Total,
2020,TO,1718709,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1718709,0,Direta,0,Estatutários,Total,98
2021,TO,1718709,0,Direta,0,Celetistas,Total,0
2021,TO,1718709,0,Direta,0,Somente comissionados,Total,15
2021,TO,1718709,0,Direta,0,Estagiários,Total,0
2021,TO,1718709,0,Direta,0,Sem vínculo permanente,Total,0
2021,TO,1718709,0,Indireta,0,Estatutários,Total,
2021,TO,1718709,0,Indireta,0,Celetistas,Total,
2021,TO,1718709,0,Indireta,0,Somente comissionados,Total,
2021,TO,1718709,0,Indireta,0,Estagiários,Total,
2021,TO,1718709,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718758,0,Direta,0,Estatutários,Total,169
2018,TO,1718758,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1718758,0,Direta,0,Estatutários,Ensino fundamental,42
2018,TO,1718758,0,Direta,0,Estatutários,Ensino médio,46
2018,TO,1718758,0,Direta,0,Estatutários,Ensino superior,81
2018,TO,1718758,0,Direta,0,Estatutários,Pós-graduação,0
2018,TO,1718758,0,Direta,0,Celetistas,Total,0
2018,TO,1718758,0,Direta,0,Celetistas,Sem instrução,0
2018,TO,1718758,0,Direta,0,Celetistas,Ensino fundamental,0
2018,TO,1718758,0,Direta,0,Celetistas,Ensino médio,0
2018,TO,1718758,0,Direta,0,Celetistas,Ensino superior,0
2018,TO,1718758,0,Direta,0,Celetistas,Pós-graduação,0
2018,TO,1718758,0,Direta,0,Somente comissionados,Total,29
2018,TO,1718758,0,Direta,0,Somente comissionados,Sem instrução,0
2018,TO,1718758,0,Direta,0,Somente comissionados,Ensino fundamental,0
2018,TO,1718758,0,Direta,0,Somente comissionados,Ensino médio,19
2018,TO,1718758,0,Direta,0,Somente comissionados,Ensino superior,10
2018,TO,1718758,0,Direta,0,Somente comissionados,Pós-graduação,0
2018,TO,1718758,0,Direta,0,Estagiários,Total,0
2018,TO,1718758,0,Direta,0,Estagiários,Ensino fundamental,0
2018,TO,1718758,0,Direta,0,Estagiários,Ensino médio,0
2018,TO,1718758,0,Direta,0,Estagiários,Ensino superior,0
2018,TO,1718758,0,Direta,0,Estagiários,Pós-graduação,0
2018,TO,1718758,0,Direta,0,Sem vínculo permanente,Total,107
2018,TO,1718758,0,Direta,0,Sem vínculo permanente,Sem instrução,0
2018,TO,1718758,0,Direta,0,Sem vínculo permanente,Ensino fundamental,34
2018,TO,1718758,0,Direta,0,Sem vínculo permanente,Ensino médio,47
2018,TO,1718758,0,Direta,0,Sem vínculo permanente,Ensino superior,26
2018,TO,1718758,0,Direta,0,Sem vínculo permanente,Pós-graduação,0
2018,TO,1718758,0,Indireta,0,Estatutários,Total,
2018,TO,1718758,0,Indireta,0,Estatutários,Sem instrução,
2018,TO,1718758,0,Indireta,0,Estatutários,Ensino fundamental,
2018,TO,1718758,0,Indireta,0,Estatutários,Ensino médio,
2018,TO,1718758,0,Indireta,0,Estatutários,Ensino superior,
2018,TO,1718758,0,Indireta,0,Estatutários,Pós-graduação,
2018,TO,1718758,0,Indireta,0,Celetistas,Total,
2018,TO,1718758,0,Indireta,0,Celetistas,Sem instrução,
2018,TO,1718758,0,Indireta,0,Celetistas,Ensino fundamental,
2018,TO,1718758,0,Indireta,0,Celetistas,Ensino médio,
2018,TO,1718758,0,Indireta,0,Celetistas,Ensino superior,
2018,TO,1718758,0,Indireta,0,Celetistas,Pós-graduação,
2018,TO,1718758,0,Indireta,0,Somente comissionados,Total,
2018,TO,1718758,0,Indireta,0,Somente comissionados,Sem instrução,
2018,TO,1718758,0,Indireta,0,Somente comissionados,Ensino fundamental,
2018,TO,1718758,0,Indireta,0,Somente comissionados,Ensino médio,
2018,TO,1718758,0,Indireta,0,Somente comissionados,Ensino superior,
2018,TO,1718758,0,Indireta,0,Somente comissionados,Pós-graduação,
2018,TO,1718758,0,Indireta,0,Estagiários,Total,
2018,TO,1718758,0,Indireta,0,Estagiários,Ensino fundamental,
2018,TO,1718758,0,Indireta,0,Estagiários,Ensino médio,
2018,TO,1718758,0,Indireta,0,Estagiários,Ensino superior,
2018,TO,1718758,0,Indireta,0,Estagiários,Pós-graduação,
2018,TO,1718758,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718758,0,Indireta,0,Sem vínculo permanente,Sem instrução,
2018,TO,1718758,0,Indireta,0,Sem vínculo permanente,Ensino fundamental,
2018,TO,1718758,0,Indireta,0,Sem vínculo permanente,Ensino médio,
2018,TO,1718758,0,Indireta,0,Sem vínculo permanente,Ensino superior,
2018,TO,1718758,0,Indireta,0,Sem vínculo permanente,Pós-graduação,
2019,TO,1718758,0,Direta,0,Estatutários,Total,173
2019,TO,1718758,0,Direta,0,Celetistas,Total,0
2019,TO,1718758,0,Direta,0,Somente comissionados,Total,39
2019,TO,1718758,0,Direta,0,Estagiários,Total,0
2019,TO,1718758,0,Direta,0,Sem vínculo permanente,Total,125
2019,TO,1718758,0,Indireta,0,Estatutários,Total,
2019,TO,1718758,0,Indireta,0,Celetistas,Total,
2019,TO,1718758,0,Indireta,0,Somente comissionados,Total,
2019,TO,1718758,0,Indireta,0,Estagiários,Total,
2019,TO,1718758,0,Indireta,0,Sem vínculo permanente,Total,
2020,TO,1718758,0,Direta,0,Estatutários,Total,178
2020,TO,1718758,0,Direta,0,Celetistas,Total,0
2020,TO,1718758,0,Direta,0,Somente comissionados,Total,41
2020,TO,1718758,0,Direta,0,Estagiários,Total,0
2020,TO,1718758,0,Direta,0,Sem vínculo permanente,Total,135
2020,TO,1718758,0,Indireta,0,Estatutários,Total,
2020,TO,1718758,0,Indireta,0,Celetistas,Total,
2020,TO,1718758,0,Indireta,0,Somente comissionados,Total,
2020,TO,1718758,0,Indireta,0,Estagiários,Total,
2020,TO,1718758,0,Indireta,0,Sem vínculo permanente,Total,
2021,TO,1718758,0,Direta,0,Estatutários,Total,178
2021,TO,1718758,0,Direta,0,Celetistas,Total,0
2021,TO,1718758,0,Direta,0,Somente comissionados,Total,41
2021,TO,1718758,0,Direta,0,Estagiários,Total,0
2021,TO,1718758,0,Direta,0,Sem vínculo permanente,Total,102
2021,TO,1718758,0,Indireta,0,Estatutários,Total,
2021,TO,1718758,0,Indireta,0,Celetistas,Total,
2021,TO,1718758,0,Indireta,0,Somente comissionados,Total,
2021,TO,1718758,0,Indireta,0,Estagiários,Total,
2021,TO,1718758,0,Indireta,0,Sem vínculo permanente,Total,
2018,TO,1718808,0,Direta,0,Estatutários,Total,87
2018,TO,1718808,0,Direta,0,Estatutários,Sem instrução,0
2018,TO,1718808,0,Direta,0,Estatutários,Ensino fundamental,22
